usuario_id,total_compras,total_productos,gasto_total,gasto_promedio_por_compra,desviacion_gasto,primera_compra,ultima_compra,dias_actividad,frecuencia_promedio_compras,compras_ultimos_3_meses,dias_desde_ultima_compra,prop_recoger_en_tienda,metodo_pago_predominante,num_tipos_unicos,num_marcas_unicas,num_categorias_unicas,tipos_comprados,marcas_compradas,categorias_compradas,colores_comprados,tallas_compradas,Cluster
370,3,14,12122,1515.25,653.779732,02/03/2025 16:04,17/07/2025 01:56,137,0.0217,5,2,0.6667,efectivo,4,1,2,"['CHAMARRA', 'CONJUNTO', 'PLAYERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul marino, Gris, Rosa, Verde","['M', 'S']",2
371,3,14,8749,972.111111,921.912317,28/01/2025 23:07,07/04/2025 07:20,69,0.0429,0,103,1,transferencia,5,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PLAYERA']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Beige, Morado, Negro, Rojo, Verde",['M'],2
372,3,20,17310,1573.636364,936.825129,05/02/2025 16:15,04/03/2025 11:53,27,0.1071,0,137,0,efectivo,4,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA', 'SUDADERA']",O,['NIÑO'],"Amarillo, Beige, Blanco, Gris, Negro, Rojo",['M'],0
373,4,17,14070,1279.090909,1065.487123,21/01/2025 14:52,03/06/2025 06:16,133,0.0299,6,46,1.5,efectivo,7,1,2,"['CHAMARRA', 'CONJUNTO', 'PLAYERA', 'SACO', 'SHORT', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul fuerte, Azul marino, Beige, Blanco, Gris, Negro",['M'],2
374,3,14,15940,1992.5,728.367181,02/02/2025 02:08,30/05/2025 13:10,117,0.0254,3,50,1,efectivo,3,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Azul, Azul marino, Blanco, Rosa, Verde",['M'],1
375,4,17,14940,1494,842.15438,15/03/2025 07:16,30/06/2025 15:14,107,0.037,5,19,2,efectivo,6,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'GUAYABERA LARGA', 'PLAYERA', 'SACO']",O,['NIÑO'],"Amarillo, Azul, Azul fuerte, Beige, Blanco, Rosa, Verde mate",['M'],0
376,3,9,10109,1684.833333,843.970856,31/01/2025 03:52,28/03/2025 14:50,56,0.0526,0,113,0.6667,transferencia,4,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Blanco, Rosa, Verde",['M'],1
377,4,15,13158,1012.153846,523.545729,17/02/2025 01:03,14/07/2025 05:28,147,0.027,6,5,0.75,transferencia,6,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO CAMISA', 'PLAYERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul fuerte, Beige, Blanco, Negro, Rojo, Rosa, Verde","['M', 'S']",2
378,4,20,11770,1070,407.720938,16/02/2025 12:17,26/04/2025 02:37,69,0.0571,3,84,2.75,efectivo,6,1,2,"['CHAMARRA', 'CONJUNTO', 'PLAYERA', 'SHORT', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul mate, Beige, Morado, Naranja, Rojo, Rosa, Verde, Verde mate",['M'],2
379,4,17,13956,1395.6,856.29565,27/01/2025 14:07,16/06/2025 01:37,140,0.0284,3,33,1.25,transferencia,4,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'SUDADERA']",O,['NIÑA'],"Azul marino, Blanco, Negro, Rojo, Rosa",['M'],1
380,4,24,22240,1853.333333,780.360743,29/01/2025 22:22,10/06/2025 04:23,132,0.0301,6,39,1.5,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Azul fuerte, Azul mate, Blanco, Morado, Rosa, Verde",['M'],1
381,4,16,14916,1657.333333,807.246761,17/03/2025 02:40,15/04/2025 05:26,29,0.1333,0,95,1.75,transferencia,4,1,1,"['CONJUNTO', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul fuerte, Azul marino, Rosa, Verde, Vino","['M', 'O', 'S']",1
382,4,22,17556,1350.461538,900.232159,23/01/2025 11:25,21/05/2025 22:28,118,0.0336,4,59,2.25,transferencia,5,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Beige, Blanco, Cafe, Rosa, Verde mate, Vino","['M', 'S']",2
383,4,25,23910,1594,959.908329,26/01/2025 08:38,19/06/2025 00:56,144,0.0276,12,30,1.75,efectivo,7,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'GUAYABERA LARGA', 'SHORT', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Azul, Azul fuerte, Beige, Blanco, Gris, Negro, Rojo, Rosa, Verde, Vino",['M'],2
384,3,17,14340,1434,789.179321,05/02/2025 22:07,17/06/2025 06:20,132,0.0226,6,32,2,transferencia,6,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Beige, Blanco, Morado, Negro, Rojo, Rosa",['M'],2
385,3,14,10390,1298.75,716.806067,27/03/2025 19:47,14/07/2025 06:06,109,0.0273,6,5,1.6667,transferencia,5,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Azul, Azul fuerte, Beige, Blanco, Gris, Naranja",['M'],0
386,3,12,7460,932.5,828.005888,07/03/2025 09:54,06/07/2025 04:46,121,0.0246,5,13,0.6667,efectivo,3,1,1,"['CHAMARRA', 'CONJUNTO', 'VESTIDO']",O,['NIÑA'],"Amarillo, Blanco, Rojo, Rosa, Verde","['M', 'S']",1
387,4,16,14498,1208.166667,540.848228,24/02/2025 10:36,16/07/2025 17:38,142,0.028,9,3,2.25,transferencia,5,1,1,"['CONJUNTO', 'CONJUNTO GUAYABERA', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul marino, Blanco, Rosa, Verde","['M', 'O', 'S']",1
388,3,9,8818,1259.714286,896.424758,23/01/2025 23:44,17/02/2025 01:49,25,0.1154,0,152,0,efectivo,4,1,1,"['CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul fuerte, Blanco, Rosa, Verde","['M', 'O']",1
389,4,19,15411,1284.25,632.521953,16/03/2025 16:42,13/05/2025 05:58,58,0.0678,6,67,1,efectivo,7,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PANTALON', 'PLAYERA', 'SHORT', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul marino, Beige, Negro, Rosa, Verde","['M', 'S']",2
390,4,25,25900,2158.333333,837.514511,21/01/2025 05:15,27/06/2025 20:37,157,0.0253,9,22,2.25,efectivo,7,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'GUAYABERA LARGA', 'PLAYERA', 'SACO', 'SUDADERA']",O,['NIÑO'],"Azul marino, Blanco, Negro, Rojo, Rosa",['M'],0
391,3,12,7710,963.75,590.633929,18/02/2025 10:13,16/07/2025 21:56,148,0.0201,2,3,0,transferencia,5,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PLAYERA']",O,"['NIÑA', 'NIÑO']","Gris, Negro, Rojo, Rosa, Verde",['M'],2
392,3,12,9987,1248.375,639.13847,16/03/2025 03:18,01/07/2025 06:35,107,0.0278,6,18,2,transferencia,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PANTALON', 'SUDADERA']",O,['NIÑA'],"Azul, Azul fuerte, Blanco, Morado, Negro, Verde",['M'],1
394,3,9,5580,697.5,288.433268,27/02/2025 19:11,14/07/2025 20:46,137,0.0217,4,5,0.6667,transferencia,6,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'SHORT', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul mate, Blanco, Gris, Negro, Rojo, Verde","['M', 'S']",2
395,4,19,22221,2222.1,859.514101,05/02/2025 00:17,27/06/2025 13:28,142,0.028,3,22,1.75,transferencia,4,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Blanco, Rosa, Verde, Vino",['M'],1
396,4,20,20490,1707.5,997.773563,02/02/2025 02:28,28/06/2025 07:10,146,0.0272,3,21,2.25,transferencia,4,1,2,"['CAMISA', 'CONJUNTO', 'GUAYABERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul marino, Blanco, Morado, Rosa, Verde","['M', 'O']",2
397,4,17,18740,1874,911.796359,22/01/2025 22:00,09/03/2025 13:31,46,0.0851,0,132,1.75,transferencia,4,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Azul fuerte, Blanco, Morado, Rosa, Verde","['M', 'S']",1
398,4,21,17069,1219.214286,817.379627,28/02/2025 09:48,16/05/2025 06:12,77,0.0513,3,64,2.5,transferencia,7,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'PLAYERA', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul fuerte, Beige, Blanco, Gris, Morado, Rosa, Verde mate",['M'],2
400,3,14,13940,1742.5,977.57033,13/02/2025 09:48,25/02/2025 01:30,12,0.2308,0,144,0,efectivo,6,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO CAMISA', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SACO']",O,['NIÑO'],"Azul, Blanco, Cafe, Gris",['M'],0
401,3,17,10547,1054.7,839.225125,20/01/2025 00:34,27/06/2025 08:16,158,0.0189,4,22,2,transferencia,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PLAYERA', 'SACO']",O,['NIÑO'],"Amarillo, Azul, Gris, Negro, Rojo, Rosa, Verde mate",['M'],0
402,3,13,10350,1293.75,759.159692,06/02/2025 22:32,12/05/2025 06:33,95,0.0313,5,68,1,transferencia,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PLAYERA', 'SUDADERA']",O,['NIÑO'],"Azul, Azul marino, Blanco, Cafe, Rosa, Verde","['M', 'S']",0
403,4,21,15580,1112.857143,499.736196,20/02/2025 21:49,20/04/2025 06:03,59,0.0667,4,90,1,transferencia,7,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON', 'PLAYERA']",O,"['NIÑA', 'NIÑO']","Azul fuerte, Azul marino, Beige, Blanco, Gris, Naranja, Negro, Rosa, Verde, Vino","['M', 'S']",2
404,4,19,21111,1919.181818,928.661678,16/02/2025 08:23,09/07/2025 03:30,143,0.0278,9,10,2,efectivo,5,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Azul fuerte, Blanco, Rosa, Verde, Vino","['M', 'O']",1
405,3,13,11292,1411.5,675.973927,01/04/2025 11:05,27/06/2025 23:07,87,0.0341,2,22,1.6667,transferencia,4,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Azul marino, Beige, Blanco, Verde","['M', 'S']",1
406,4,21,15800,1128.571429,828.982657,02/04/2025 12:41,18/07/2025 16:55,107,0.037,10,1,1,transferencia,7,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'GUAYABERA', 'PLAYERA', 'SACO', 'SHORT']",O,['NIÑO'],"Azul, Beige, Blanco, Gris, Negro, Rojo, Vino",['M'],0
407,3,13,11420,1631.428571,789.130237,28/01/2025 20:39,20/02/2025 23:10,23,0.125,0,149,1.6667,transferencia,4,1,1,"['CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Morado, Rojo, Rosa, Verde","['M', 'S']",1
408,3,19,16400,1490.909091,671.801574,08/03/2025 02:56,16/06/2025 15:39,100,0.0297,4,33,1,transferencia,4,1,1,"['CAMISA', 'CONJUNTO', 'GUAYABERA LARGA', 'SHORT']",O,['NIÑO'],"Amarillo, Azul marino, Beige, Blanco, Gris, Verde","['M', 'S']",0
409,3,11,9119,1139.875,488.528514,02/04/2025 01:11,22/06/2025 03:20,81,0.0366,5,27,1.6667,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul fuerte, Azul mate, Blanco, Rosa","['M', 'S']",1
410,3,15,15606,1560.6,1119.853223,15/04/2025 23:50,14/06/2025 10:00,60,0.0492,7,35,0,efectivo,5,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'GUAYABERA LARGA', 'SHORT']",O,['NIÑO'],"Amarillo, Beige, Blanco, Cafe, Negro",['M'],0
411,3,16,10782,1078.2,679.683132,13/03/2025 22:58,07/06/2025 14:17,86,0.0345,7,42,3.3333,transferencia,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Amarillo, Azul, Azul marino, Beige, Blanco, Naranja, Negro, Rojo, Rosa, Verde mate",['M'],0
412,4,20,19375,1761.363636,851.185726,20/01/2025 03:13,06/07/2025 06:26,167,0.0238,6,13,0.75,transferencia,6,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul, Azul fuerte, Blanco, Rosa, Verde, Vino",['M'],1
413,4,17,17240,1567.272727,927.215685,29/01/2025 17:55,25/06/2025 04:13,147,0.027,8,24,2,efectivo,5,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'SACO']",O,['NIÑO'],"Azul, Azul marino, Blanco, Gris, Negro, Rojo, Rosa",['M'],0
414,3,14,12618,1402,811.512169,18/02/2025 11:32,11/06/2025 19:07,113,0.0263,5,38,1.6667,efectivo,3,1,1,"['CAMISA', 'CONJUNTO', 'GUAYABERA LARGA']",O,['NIÑO'],"Amarillo, Azul fuerte, Beige, Blanco, Negro",['M'],0
415,3,12,9170,1146.25,657.608118,27/01/2025 09:30,06/06/2025 08:11,130,0.0229,2,43,1,efectivo,4,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA', 'SACO']",O,['NIÑO'],"Blanco, Cafe, Gris, Negro, Rojo, Rosa",['M'],0
416,4,25,19970,1536.153846,756.129196,03/02/2025 22:30,25/03/2025 09:21,50,0.0784,0,116,1.5,efectivo,6,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA', 'SACO', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Amarillo, Azul marino, Beige, Blanco, Cafe, Gris, Naranja, Negro, Rojo",['M'],0
417,3,13,11226,1403.25,475.450247,02/04/2025 15:38,07/07/2025 06:30,96,0.0309,5,12,1.6667,transferencia,6,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'PLAYERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul fuerte, Beige, Blanco, Gris",['M'],2
418,3,11,7906,878.444444,577.759487,30/01/2025 23:14,18/02/2025 06:41,19,0.15,0,151,1,transferencia,4,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Beige, Blanco, Rosa, Verde mate",['M'],2
419,3,10,8330,1388.333333,523.97254,04/02/2025 00:12,09/07/2025 22:53,155,0.0192,2,10,1.3333,transferencia,4,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul, Rojo, Rosa, Verde","['M', 'S']",1
420,4,15,10469,951.727273,542.70938,08/03/2025 07:22,02/04/2025 07:29,25,0.1538,0,108,1.25,transferencia,8,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'PANTALON', 'SACO', 'SHORT', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Azul, Azul fuerte, Beige, Blanco, Rojo, Rosa",['M'],2
421,4,22,16130,1240.769231,896.484257,10/03/2025 14:56,25/06/2025 18:54,107,0.037,7,24,1.75,transferencia,7,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'GUAYABERA', 'PLAYERA', 'SACO', 'SUDADERA']",O,['NIÑO'],"Azul, Blanco, Gris, Naranja, Negro, Rosa, Verde","['M', 'S']",0
422,3,16,9730,1216.25,723.497365,27/03/2025 17:21,22/06/2025 19:31,87,0.0341,5,27,1.6667,transferencia,3,1,1,"['CHAMARRA', 'CONJUNTO', 'VESTIDO']",O,['NIÑA'],"Morado, Negro, Rosa, Verde","['M', 'S']",1
423,4,19,17209,1912.111111,953.545017,26/02/2025 14:07,18/03/2025 05:28,20,0.1905,0,123,1.25,transferencia,5,1,2,"['CHAMARRA', 'CONJUNTO', 'PANTALON', 'SACO', 'SUDADERA']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Azul fuerte, Beige, Blanco, Gris, Negro, Rosa",['M'],2
424,4,19,14450,1445,859.025611,06/03/2025 14:52,11/07/2025 20:06,127,0.0313,5,8,0.75,efectivo,6,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Azul marino, Beige, Blanco, Rojo, Verde, Verde mate",['M'],2
425,4,20,19870,1987,1090.981668,26/03/2025 22:51,13/05/2025 12:48,48,0.0816,7,67,1.75,transferencia,6,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'GUAYABERA', 'VESTIDO']",O,['NIÑA'],"Amarillo, Azul, Azul marino, Blanco, Negro, Rosa, Verde","['M', 'O', 'S']",1
426,3,15,11935,1326.111111,626.407117,15/05/2025 19:04,03/07/2025 07:01,49,0.06,9,16,1,transferencia,5,1,2,"['CAMISA', 'CHAMARRA', 'CONJUNTO', 'PANTALON', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul, Azul fuerte, Azul marino, Blanco, Morado, Verde","['M', 'S']",2
427,3,14,13159,1644.875,640.165103,25/02/2025 10:34,07/05/2025 22:24,71,0.0417,2,73,1,transferencia,7,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'PANTALON', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Blanco, Rojo, Rosa",['M'],1
428,3,11,10962,1370.25,460.787844,06/02/2025 03:34,03/07/2025 13:55,147,0.0203,3,16,2,transferencia,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Morado, Rosa, Verde, Vino","['M', 'O', 'S']",1
429,3,17,14648,1627.555556,1044.481276,20/03/2025 17:49,06/07/2025 20:22,108,0.0275,6,13,1.3333,efectivo,3,1,2,"['CAMISA', 'CONJUNTO', 'PANTALON']",O,"['NIÑA', 'NIÑO']","Azul fuerte, Blanco, Gris, Negro, Rojo, Rosa",['M'],2
430,3,16,17020,2127.5,760.193232,21/01/2025 15:46,18/07/2025 08:30,178,0.0168,5,1,0.6667,efectivo,4,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'SUDADERA']",O,['NIÑA'],"Azul, Azul marino, Rosa, Verde","['M', 'O', 'S']",1
432,3,12,11658,1295.333333,706.620124,08/02/2025 12:20,10/06/2025 05:25,122,0.0244,3,39,3,transferencia,3,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA']",O,['NIÑO'],"Amarillo, Azul fuerte, Azul marino, Beige, Blanco, Negro, Rojo",['M'],0
433,3,15,13719,1714.875,592.265869,31/03/2025 06:16,23/04/2025 07:13,23,0.125,3,87,1,transferencia,6,1,1,"['CHAMARRA', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'PANTALON', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul, Azul fuerte, Blanco, Negro, Rosa",['M'],1
434,3,16,15960,1995,1252.857833,07/02/2025 08:59,28/06/2025 02:50,141,0.0211,2,21,1,efectivo,5,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul fuerte, Azul mate, Blanco, Rojo, Rosa, Verde, Vino",['M'],1
435,4,17,20641,2064.1,1028.729357,20/04/2025 03:00,17/07/2025 12:16,88,0.0449,10,2,1,transferencia,3,1,1,"['CONJUNTO', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Azul marino, Blanco, Rosa, Vino",['M'],1
436,3,12,9520,1190,651.728471,09/04/2025 19:08,10/06/2025 19:55,62,0.0476,6,39,0.6667,transferencia,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Azul, Blanco, Morado, Negro, Rojo, Rosa",['M'],1
437,4,21,20630,1586.923077,1082.521164,23/03/2025 19:26,22/06/2025 13:04,91,0.0435,10,27,2.25,efectivo,5,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO CAMISA', 'PLAYERA', 'SACO']",O,['NIÑO'],"Azul, Azul fuerte, Beige, Blanco, Cafe, Gris, Negro, Rosa",['M'],0
438,3,12,12470,1385.555556,550.860158,15/04/2025 16:31,22/06/2025 12:58,68,0.0435,6,27,2,efectivo,7,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO CAMISA', 'CONJUNTO GUAYABERA', 'GUAYABERA', 'GUAYABERA LARGA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Blanco, Morado, Rojo, Rosa",['M'],2
439,3,17,14780,1642.222222,537.10702,25/02/2025 13:51,29/04/2025 08:07,63,0.0469,6,81,1,transferencia,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'VESTIDO']",O,['NIÑA'],"Azul, Beige, Rosa, Verde","['M', 'O', 'S']",1
440,3,9,8570,1071.25,310.017641,24/01/2025 08:09,04/05/2025 02:37,100,0.0297,2,76,1,transferencia,4,1,1,"['CONJUNTO', 'GUAYABERA', 'PLAYERA', 'SHORT']",O,['NIÑO'],"Azul marino, Beige, Blanco, Cafe, Negro, Rojo",['M'],0
441,4,21,20198,1836.181818,1372.012577,01/04/2025 06:09,16/07/2025 00:50,106,0.0374,6,3,0.75,efectivo,4,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Amarillo, Azul mate, Beige, Blanco, Rosa, Verde, Vino","['M', 'S']",1
442,4,18,14929,1244.083333,541.970242,11/03/2025 08:19,29/06/2025 21:14,110,0.036,9,20,1.25,transferencia,5,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul fuerte, Beige, Blanco, Gris, Negro, Rojo",['M'],2
443,3,13,12209,1744.142857,890.239523,21/02/2025 22:00,19/05/2025 08:35,87,0.0341,2,61,0.6667,efectivo,4,1,1,"['CHAMARRA', 'CONJUNTO', 'PANTALON', 'VESTIDO']",O,['NIÑA'],"Azul fuerte, Blanco, Morado, Negro, Rosa","['M', 'S']",1
444,4,17,12835,1283.5,932.840206,23/03/2025 20:35,06/06/2025 07:59,75,0.0526,4,43,1.25,efectivo,3,1,2,"['CONJUNTO', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Azul, Blanco, Negro, Rojo, Rosa",['M'],2
445,4,20,17689,1474.083333,773.662336,23/01/2025 11:35,20/05/2025 16:02,117,0.0339,3,60,2.25,transferencia,7,1,3,"['CAMISA', 'CONJUNTO', 'GUAYABERA', 'PANTALON', 'PLAYERA', 'SUDADERA', 'VESTIDO']",O,"['NIÑA', 'NIÑO', 'RECIÉN NACIDO']","Amarillo, Azul, Blanco, Naranja, Rosa, Verde","['M', 'O', 'S']",2
446,3,10,9310,1551.666667,1036.024721,31/03/2025 09:53,08/06/2025 14:00,69,0.0429,4,41,0.6667,transferencia,4,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'VESTIDO']",O,['NIÑA'],"Beige, Negro, Rosa",['M'],1
447,3,17,12709,1270.9,699.330601,14/02/2025 23:04,24/06/2025 09:29,130,0.0229,6,25,1.3333,efectivo,4,1,2,"['CAMISA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'VESTIDO']",O,"['NIÑA', 'NIÑO']","Amarillo, Azul fuerte, Azul mate, Blanco, Gris, Morado, Rosa, Verde","['M', 'S']",2
448,4,18,15233,1523.3,928.145899,04/02/2025 18:59,28/04/2025 12:51,83,0.0476,5,82,0,efectivo,5,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Azul, Azul marino, Azul mate, Blanco, Negro, Rosa, Verde","['M', 'S']",1
449,4,12,10742,1193.555556,497.025622,09/03/2025 16:50,05/06/2025 22:23,88,0.0449,7,44,1,transferencia,6,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'GUAYABERA', 'SUDADERA', 'VESTIDO']",O,['NIÑA'],"Amarillo, Azul, Blanco, Rojo, Rosa, Verde","['M', 'O', 'S']",1
450,3,15,12930,1293,710.634224,01/05/2025 16:50,29/06/2025 06:52,59,0.05,10,20,1.3333,transferencia,6,1,1,"['CAMISA', 'CONJUNTO', 'CONJUNTO GUAYABERA', 'PLAYERA', 'SACO', 'SHORT']",O,['NIÑO'],"Azul, Azul marino, Blanco, Cafe, Gris, Naranja, Negro",['M'],0
451,4,15,15480,1548,854.187333,02/04/2025 13:48,18/07/2025 13:44,107,0.037,5,1,0,transferencia,4,1,1,"['CHAMARRA', 'CONJUNTO', 'CONJUNTO VESTIDO', 'PANTALON']",O,['NIÑA'],"Azul, Azul marino, Beige, Blanco, Negro, Rosa, Verde",['M'],1
452,3,14,11420,1427.5,902.423819,27/01/2025 21:34,10/03/2025 02:13,42,0.0698,0,131,1.6667,transferencia,5,1,1,"['CAMISA', 'CONJUNTO', 'PLAYERA', 'SHORT', 'SUDADERA']",O,['NIÑO'],"Azul, Blanco, Cafe, Gris, Negro, Verde, Verde mate","['M', 'S']",0
453,3,14,15830,1978.75,1466.981915,18/05/2025 00:28,24/05/2025 08:02,6,0.4286,8,56,1.6667,transferencia,6,1,1,"['CAMISA', 'CHAMARRA', 'CONJUNTO GUAYABERA', 'GUAYABERA LARGA', 'PLAYERA', 'SACO']",O,['NIÑO'],"Beige, Blanco, Negro, Rojo, Verde mate",['M'],0
